"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","profit_margin"
"CA-2014-140858","2014-06-28","2014-07-02","Standard Class","CA-12775","Cynthia Arntzen","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10004230","Office Supplies","Binders","GBC Recycled Grain Textured Covers","31.086",3,"0.70","-22.7964","-0.7333"
"CA-2016-165316","2016-07-23","2016-07-27","Standard Class","JB-15400","Jennifer Braxton","Corporate","United States","Tampa","Florida","33614","South","TEC-MA-10004002","Technology","Machines","Zebra GX420t Direct Thermal/Thermal Transfer Printer","265.475",1,"0.50","-111.4995","-0.4200"
"US-2014-115987","2014-09-08","2014-09-13","Second Class","LH-17020","Lisa Hazard","Consumer","United States","Tyler","Texas","75701","Central","OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System","51.184",4,"0.80","-79.3352","-1.5500"
"CA-2014-136742","2014-04-06","2014-04-10","Standard Class","GP-14740","Guy Phonely","Corporate","United States","Lancaster","Pennsylvania","17602","East","OFF-BI-10003719","Office Supplies","Binders","Large Capacity Hanging Post Binders","44.910",6,"0.70","-35.9280","-0.8000"
"CA-2016-158099","2016-09-03","2016-09-05","First Class","PK-18910","Paul Knutson","Home Office","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","1141.470",5,"0.70","-760.9800","-0.6667"
"CA-2016-158099","2016-09-03","2016-09-05","First Class","PK-18910","Paul Knutson","Home Office","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10002496","Technology","Phones","Cisco SPA301","280.782",3,"0.40","-46.7970","-0.1667"
"US-2014-158638","2014-09-17","2014-09-21","Standard Class","AG-10765","Anthony Garverick","Home Office","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Light Blue","5.892",4,"0.70","-4.1244","-0.7000"
"US-2016-114622","2016-04-10","2016-04-12","First Class","JR-16210","Justin Ritter","Corporate","United States","Springfield","Ohio","45503","East","OFF-BI-10004716","Office Supplies","Binders","Wilson Jones Hanging Recycled Pressboard Data Binders","8.904",2,"0.70","-6.5296","-0.7333"
"CA-2017-150959","2017-11-11","2017-11-13","First Class","TD-20995","Tamara Dahlen","Consumer","United States","Garland","Texas","75043","Central","OFF-BI-10001510","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder","18.336",4,"0.80","-32.0880","-1.7500"
"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","OFF-BI-10002706","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","8.568",3,"0.80","-14.5656","-1.7000"
"CA-2016-140081","2016-06-20","2016-06-24","Standard Class","CG-12040","Catherine Glotzbach","Home Office","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10004826","Office Supplies","Binders","JM Magazine Binder","29.718",6,"0.70","-21.7932","-0.7333"
"US-2015-140200","2015-07-26","2015-07-28","First Class","CA-12775","Cynthia Arntzen","Consumer","United States","Mesa","Arizona","85204","West","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table","393.165",3,"0.50","-204.4458","-0.5200"
"US-2017-110576","2017-11-28","2017-12-02","Standard Class","RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania","19120","East","FUR-TA-10004154","Furniture","Tables","Riverside Furniture Oval Coffee Table  Oval End Table  End Table with Drawer","2065.320",12,"0.40","-619.5960","-0.3000"
"CA-2017-136539","2017-12-28","2018-01-01","Standard Class","GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas","78664","Central","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases  Medium Cherry Finish","78.853",2,"0.32","-11.5960","-0.1471"
"CA-2017-102414","2017-05-15","2017-05-18","Second Class","JA-15970","Joseph Airdo","Consumer","United States","Phoenix","Arizona","85023","West","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders","4.752",2,"0.70","-3.1680","-0.6667"
"CA-2014-115791","2014-01-16","2014-01-18","Second Class","DL-13315","Delfina Latchford","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10004614","Technology","Phones","AT&T 841000 Phone","124.200",3,"0.40","-31.0500","-0.2500"
"CA-2014-115791","2014-01-16","2014-01-18","Second Class","DL-13315","Delfina Latchford","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10001575","Office Supplies","Binders","GBC Linen Binding Covers","18.588",2,"0.70","-13.6312","-0.7333"
"US-2017-100209","2017-07-09","2017-07-15","Standard Class","TD-20995","Tamara Dahlen","Consumer","United States","Portland","Oregon","97206","West","OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters","1.080",2,"0.70","-0.7920","-0.7333"
"CA-2016-145499","2016-05-30","2016-05-31","First Class","RW-19690","Robert Waldorf","Consumer","United States","Wilmington","North Carolina","28403","South","OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders","3.282",2,"0.70","-2.6256","-0.8000"
"CA-2015-146829","2015-03-10","2015-03-10","Same Day","TS-21340","Toby Swindell","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","1.112",2,"0.80","-1.8904","-1.7000"
"CA-2015-124891","2015-07-31","2015-07-31","Same Day","RH-19495","Rick Hansen","Consumer","United States","New York City","New York","10024","East","FUR-TA-10002903","Furniture","Tables","Bevis Round Bullnose 29 High Table Top","1090.782",7,"0.40","-290.8752","-0.2667"
"CA-2015-105312","2015-11-06","2015-11-09","First Class","MT-17815","Meg Tillman","Consumer","United States","Scottsdale","Arizona","85254","West","OFF-BI-10002049","Office Supplies","Binders","UniKeep View Case Binders","4.401",3,"0.70","-3.5208","-0.8000"
"CA-2016-126529","2016-01-11","2016-01-13","Second Class","DE-13255","Deanra Eno","Home Office","United States","Springfield","Ohio","45503","East","TEC-PH-10000148","Technology","Phones","Cyber Acoustics AC-202b Speech Recognition Stereo Headset","15.588",2,"0.40","-9.8724","-0.6333"
"CA-2016-109820","2016-11-20","2016-11-22","First Class","AG-10390","Allen Goldenen","Consumer","United States","Cincinnati","Ohio","45231","East","OFF-BI-10003460","Office Supplies","Binders","Acco 3-Hole Punch","2.628",2,"0.70","-1.9272","-0.7333"
"CA-2016-109820","2016-11-20","2016-11-22","First Class","AG-10390","Allen Goldenen","Consumer","United States","Cincinnati","Ohio","45231","East","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems","14.427",3,"0.70","-10.5798","-0.7333"
"CA-2017-115651","2017-07-09","2017-07-12","First Class","NS-18640","Noel Staavos","Corporate","United States","Chicago","Illinois","60610","Central","OFF-AP-10000055","Office Supplies","Appliances","Belkin F9S820V06 8 Outlet Surge","58.464",9,"0.80","-146.1600","-2.5000"
"CA-2015-161263","2015-04-16","2015-04-21","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10002115","Technology","Phones","Plantronics 81402","118.782",3,"0.40","-27.7158","-0.2333"
"CA-2015-161263","2015-04-16","2015-04-21","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio","43615","East","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets  Regency Series","55.470",5,"0.70","-46.2250","-0.8333"
"US-2015-150161","2015-07-25","2015-07-29","Standard Class","RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern","25.176",4,"0.70","-18.4624","-0.7333"
"CA-2016-134348","2016-11-12","2016-11-19","Standard Class","MS-17710","Maurice Satty","Consumer","United States","Mesa","Arizona","85204","West","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder","6.270",5,"0.70","-4.5980","-0.7333"
"CA-2016-134348","2016-11-12","2016-11-19","Standard Class","MS-17710","Maurice Satty","Consumer","United States","Mesa","Arizona","85204","West","OFF-BI-10004967","Office Supplies","Binders","Round Ring Binders","4.368",7,"0.70","-3.3488","-0.7667"
"US-2016-143819","2016-03-01","2016-03-05","Standard Class","KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York","10701","East","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables","836.592",8,"0.40","-264.9208","-0.3167"
"CA-2017-160423","2017-01-21","2017-01-26","Standard Class","PS-19045","Penelope Sewall","Home Office","United States","Charlotte","North Carolina","28205","South","OFF-BI-10004001","Office Supplies","Binders","GBC Recycled VeloBinder Covers","35.784",7,"0.70","-28.6272","-0.8000"
"US-2017-145863","2017-04-21","2017-04-27","Standard Class","RP-19390","Resi Pölking","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders","2.694",3,"0.80","-4.7145","-1.7500"
"US-2017-145863","2017-04-21","2017-04-27","Standard Class","RP-19390","Resi Pölking","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10002049","Office Supplies","Binders","UniKeep View Case Binders","2.934",3,"0.80","-4.9878","-1.7000"
"US-2016-110156","2016-11-19","2016-11-24","Standard Class","EH-13945","Eric Hoffmann","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10000206","Furniture","Furnishings","GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2.328",2,"0.60","-0.7566","-0.3250"
"US-2016-110156","2016-11-19","2016-11-24","Standard Class","EH-13945","Eric Hoffmann","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers  Clear Plastic Sheets","10.780",5,"0.80","-17.2480","-1.6000"
"US-2016-110156","2016-11-19","2016-11-24","Standard Class","EH-13945","Eric Hoffmann","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10002609","Office Supplies","Binders","Avery Hidden Tab Dividers for Binding Systems","1.192",2,"0.80","-2.0264","-1.7000"
"US-2015-104430","2015-10-22","2015-10-26","Standard Class","LT-17110","Liz Thompson","Consumer","United States","Bloomington","Illinois","61701","Central","OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit","5.176",4,"0.80","-7.7640","-1.5000"
"CA-2016-130946","2016-04-08","2016-04-12","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10004995","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System","1088.792",4,"0.80","-1850.9464","-1.7000"
"CA-2016-114727","2016-07-18","2016-07-24","Standard Class","LS-16945","Linda Southworth","Corporate","United States","Denver","Colorado","80219","West","OFF-BI-10004967","Office Supplies","Binders","Round Ring Binders","1.872",3,"0.70","-1.4352","-0.7667"
"US-2017-118087","2017-09-09","2017-09-13","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders","3.036",2,"0.70","-2.3276","-0.7667"
"US-2017-118087","2017-09-09","2017-09-13","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","4.503",1,"0.70","-3.6024","-0.8000"
"US-2017-118087","2017-09-09","2017-09-13","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002200","Technology","Phones","Samsung Galaxy Note 2","1931.958",7,"0.40","-386.3916","-0.2000"
"CA-2016-144344","2016-10-28","2016-10-28","Same Day","PG-18820","Patrick Gardner","Consumer","United States","Boynton Beach","Florida","33437","South","OFF-BI-10003719","Office Supplies","Binders","Large Capacity Hanging Post Binders","37.425",5,"0.70","-29.9400","-0.8000"
"CA-2017-144638","2017-03-10","2017-03-14","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Chester","Pennsylvania","19013","East","TEC-PH-10000149","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless","35.910",3,"0.40","-8.3790","-0.2333"
"US-2016-168620","2016-12-24","2016-12-28","Second Class","RB-19795","Ross Baird","Home Office","United States","Charlotte","North Carolina","28205","South","OFF-BI-10001575","Office Supplies","Binders","GBC Linen Binding Covers","27.882",3,"0.70","-20.4468","-0.7333"
"US-2016-144393","2016-10-28","2016-11-04","Standard Class","SM-20950","Suzanne McNair","Corporate","United States","Greenville","North Carolina","27834","South","OFF-BI-10004236","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binder  White  3","17.616",4,"0.70","-14.0928","-0.8000"
"US-2016-103646","2016-04-21","2016-04-26","Standard Class","SP-20545","Sibella Parks","Corporate","United States","Chicago","Illinois","60623","Central","OFF-AP-10004487","Office Supplies","Appliances","Kensington 4 Outlet MasterPiece Compact Power Control Center","48.792",3,"0.80","-126.8592","-2.6000"
"US-2016-103646","2016-04-21","2016-04-26","Standard Class","SP-20545","Sibella Parks","Corporate","United States","Chicago","Illinois","60623","Central","OFF-BI-10002854","Office Supplies","Binders","Performers Binder/Pad Holder  Black","44.848",8,"0.80","-67.2720","-1.5000"
"CA-2017-122154","2017-04-09","2017-04-11","First Class","SA-20830","Sue Ann Reed","Consumer","United States","Jacksonville","Florida","32216","South","OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders","17.430",1,"0.70","-13.3630","-0.7667"
"US-2015-149692","2015-12-06","2015-12-12","Standard Class","KW-16435","Katrina Willman","Consumer","United States","Austin","Texas","78745","Central","OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages","2.772",7,"0.80","-4.8510","-1.7500"
"CA-2014-160773","2014-07-01","2014-07-05","Standard Class","LW-16825","Laurel Workman","Corporate","United States","Deltona","Florida","32725","South","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders","5.184",6,"0.70","-3.6288","-0.7000"
"CA-2017-167703","2017-02-03","2017-02-08","Standard Class","MC-17575","Matt Collins","Consumer","United States","Cincinnati","Ohio","45231","East","OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings","5.229",3,"0.70","-4.1832","-0.8000"
"US-2014-117058","2014-05-27","2014-05-30","First Class","LE-16810","Laurel Elliston","Consumer","United States","Chicago","Illinois","60653","Central","OFF-BI-10004139","Office Supplies","Binders","Fellowes Presentation Covers for Comb Binding Machines","17.460",6,"0.80","-30.5550","-1.7500"
"CA-2017-127705","2017-06-02","2017-06-06","Standard Class","AB-10255","Alejandro Ballentine","Home Office","United States","Lorain","Ohio","44052","East","TEC-PH-10000347","Technology","Phones","Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple","2.970",1,"0.40","-0.6435","-0.2167"
"CA-2014-122567","2014-02-16","2014-02-21","Standard Class","MN-17935","Michael Nguyen","Consumer","United States","Dallas","Texas","75220","Central","OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters","1.080",3,"0.80","-1.7280","-1.6000"
"CA-2014-122567","2014-02-16","2014-02-21","Standard Class","MN-17935","Michael Nguyen","Consumer","United States","Dallas","Texas","75220","Central","OFF-AP-10001303","Office Supplies","Appliances","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day  Extended Life Filter","7.960",2,"0.80","-13.9300","-1.7500"
